datetime,date,time,latitude,longitude,analysed_sst,analysis_error
2005-08-27T09:00:00Z,8/27/2005,09:00:00Z,16.6,-88.34,30.562,0.41
2005-08-28T09:00:00Z,8/28/2005,09:00:00Z,16.6,-88.34,30.844,0.41
2005-08-29T09:00:00Z,8/29/2005,09:00:00Z,16.6,-88.34,31.106,0.4
2005-08-30T09:00:00Z,8/30/2005,09:00:00Z,16.6,-88.34,31.024,0.4
2005-08-31T09:00:00Z,8/31/2005,09:00:00Z,16.6,-88.34,31.054,0.39
2005-09-01T09:00:00Z,9/1/2005,09:00:00Z,16.6,-88.34,31.019,0.4
2005-09-02T09:00:00Z,9/2/2005,09:00:00Z,16.6,-88.34,31.073,0.41
2005-09-03T09:00:00Z,9/3/2005,09:00:00Z,16.6,-88.34,30.998,0.4
2005-09-04T09:00:00Z,9/4/2005,09:00:00Z,16.6,-88.34,31.149,0.39
2005-09-05T09:00:00Z,9/5/2005,09:00:00Z,16.6,-88.34,31.109,0.39
2005-09-06T09:00:00Z,9/6/2005,09:00:00Z,16.6,-88.34,31.064,0.4
2005-09-07T09:00:00Z,9/7/2005,09:00:00Z,16.6,-88.34,30.728,0.41
2005-09-08T09:00:00Z,9/8/2005,09:00:00Z,16.6,-88.34,30.32,0.4
2005-09-09T09:00:00Z,9/9/2005,09:00:00Z,16.6,-88.34,30.521,0.39
2005-09-10T09:00:00Z,9/10/2005,09:00:00Z,16.6,-88.34,30.625,0.38
2005-09-11T09:00:00Z,9/11/2005,09:00:00Z,16.6,-88.34,30.479,0.39
2005-09-12T09:00:00Z,9/12/2005,09:00:00Z,16.6,-88.34,30.156,0.4
2005-09-13T09:00:00Z,9/13/2005,09:00:00Z,16.6,-88.34,29.391,0.4
2005-09-14T09:00:00Z,9/14/2005,09:00:00Z,16.6,-88.34,29.311,0.39
2005-09-15T09:00:00Z,9/15/2005,09:00:00Z,16.6,-88.34,29.269,0.39
2005-09-16T09:00:00Z,9/16/2005,09:00:00Z,16.6,-88.34,29.343,0.4
2005-09-17T09:00:00Z,9/17/2005,09:00:00Z,16.6,-88.34,29.42,0.41
2005-09-18T09:00:00Z,9/18/2005,09:00:00Z,16.6,-88.34,29.273,0.41
2005-09-19T09:00:00Z,9/19/2005,09:00:00Z,16.6,-88.34,29.732,0.41
2005-09-20T09:00:00Z,9/20/2005,09:00:00Z,16.6,-88.34,29.86,0.41
2005-09-21T09:00:00Z,9/21/2005,09:00:00Z,16.6,-88.34,29.064,0.41
2005-09-22T09:00:00Z,9/22/2005,09:00:00Z,16.6,-88.34,29.362,0.41
2005-09-23T09:00:00Z,9/23/2005,09:00:00Z,16.6,-88.34,29.357,0.41
2005-09-24T09:00:00Z,9/24/2005,09:00:00Z,16.6,-88.34,29.174,0.41
2005-09-25T09:00:00Z,9/25/2005,09:00:00Z,16.6,-88.34,29.328,0.41
2005-09-26T09:00:00Z,9/26/2005,09:00:00Z,16.6,-88.34,29.055,0.41
2005-09-27T09:00:00Z,9/27/2005,09:00:00Z,16.6,-88.34,28.647,0.41
2005-09-28T09:00:00Z,9/28/2005,09:00:00Z,16.6,-88.34,30.552,0.41
2005-09-29T09:00:00Z,9/29/2005,09:00:00Z,16.6,-88.34,29.716,0.41
2005-09-30T09:00:00Z,9/30/2005,09:00:00Z,16.6,-88.34,29.759,0.4
2005-10-01T09:00:00Z,10/1/2005,09:00:00Z,16.6,-88.34,29.751,0.4
2005-10-02T09:00:00Z,10/2/2005,09:00:00Z,16.6,-88.34,29.846,0.41
2005-10-03T09:00:00Z,10/3/2005,09:00:00Z,16.6,-88.34,26.453,0.41
2005-10-04T09:00:00Z,10/4/2005,09:00:00Z,16.6,-88.34,27.106,0.41
2005-10-05T09:00:00Z,10/5/2005,09:00:00Z,16.6,-88.34,27.185,0.41
2005-10-06T09:00:00Z,10/6/2005,09:00:00Z,16.6,-88.34,27.358,0.41
2005-10-07T09:00:00Z,10/7/2005,09:00:00Z,16.6,-88.34,27.353,0.41
2005-10-08T09:00:00Z,10/8/2005,09:00:00Z,16.6,-88.34,27.918,0.41
2005-10-09T09:00:00Z,10/9/2005,09:00:00Z,16.6,-88.34,27.838,0.41
2005-10-10T09:00:00Z,10/10/2005,09:00:00Z,16.6,-88.34,27.566,0.41
2005-10-11T09:00:00Z,10/11/2005,09:00:00Z,16.6,-88.34,28.931,0.41
2005-10-12T09:00:00Z,10/12/2005,09:00:00Z,16.6,-88.34,29.119,0.4
2005-10-13T09:00:00Z,10/13/2005,09:00:00Z,16.6,-88.34,29.04,0.41
2005-10-14T09:00:00Z,10/14/2005,09:00:00Z,16.6,-88.34,28.988,0.41
2005-10-15T09:00:00Z,10/15/2005,09:00:00Z,16.6,-88.34,29.032,0.4
2005-10-16T09:00:00Z,10/16/2005,09:00:00Z,16.6,-88.34,29.055,0.39
2005-10-17T09:00:00Z,10/17/2005,09:00:00Z,16.6,-88.34,29.253,0.39
2005-10-18T09:00:00Z,10/18/2005,09:00:00Z,16.6,-88.34,29.388,0.4
2005-10-19T09:00:00Z,10/19/2005,09:00:00Z,16.6,-88.34,29.044,0.41
2005-10-20T09:00:00Z,10/20/2005,09:00:00Z,16.6,-88.34,29.333,0.41
2005-10-21T09:00:00Z,10/21/2005,09:00:00Z,16.6,-88.34,28.918,0.41
2005-10-22T09:00:00Z,10/22/2005,09:00:00Z,16.6,-88.34,28.412,0.41
2005-10-23T09:00:00Z,10/23/2005,09:00:00Z,16.6,-88.34,28.488,0.41
2005-10-24T09:00:00Z,10/24/2005,09:00:00Z,16.6,-88.34,28.878,0.4
2005-10-25T09:00:00Z,10/25/2005,09:00:00Z,16.6,-88.34,28.942,0.38
2005-10-26T09:00:00Z,10/26/2005,09:00:00Z,16.6,-88.34,28.962,0.39
2005-10-27T09:00:00Z,10/27/2005,09:00:00Z,16.6,-88.34,29.265,0.39
2005-10-28T09:00:00Z,10/28/2005,09:00:00Z,16.6,-88.34,28.936,0.38
2005-10-29T09:00:00Z,10/29/2005,09:00:00Z,16.6,-88.34,28.321,0.38
2005-10-30T09:00:00Z,10/30/2005,09:00:00Z,16.6,-88.34,28.335,0.39
2005-10-31T09:00:00Z,10/31/2005,09:00:00Z,16.6,-88.34,28.228,0.4
2005-11-01T09:00:00Z,11/1/2005,09:00:00Z,16.6,-88.34,27.491,0.41
2005-11-02T09:00:00Z,11/2/2005,09:00:00Z,16.6,-88.34,27.485,0.41
2005-11-03T09:00:00Z,11/3/2005,09:00:00Z,16.6,-88.34,27.469,0.41
2005-11-04T09:00:00Z,11/4/2005,09:00:00Z,16.6,-88.34,27.475,0.4
2005-11-05T09:00:00Z,11/5/2005,09:00:00Z,16.6,-88.34,27.514,0.4
2005-11-06T09:00:00Z,11/6/2005,09:00:00Z,16.6,-88.34,27.57,0.4
2005-11-07T09:00:00Z,11/7/2005,09:00:00Z,16.6,-88.34,27.655,0.4
2005-11-08T09:00:00Z,11/8/2005,09:00:00Z,16.6,-88.34,27.676,0.4
2005-11-09T09:00:00Z,11/9/2005,09:00:00Z,16.6,-88.34,27.562,0.4
2005-11-10T09:00:00Z,11/10/2005,09:00:00Z,16.6,-88.34,27.416,0.4
2005-11-11T09:00:00Z,11/11/2005,09:00:00Z,16.6,-88.34,27.052,0.39
2005-11-12T09:00:00Z,11/12/2005,09:00:00Z,16.6,-88.34,27.555,0.39
2005-11-13T09:00:00Z,11/13/2005,09:00:00Z,16.6,-88.34,27.578,0.4
2005-11-14T09:00:00Z,11/14/2005,09:00:00Z,16.6,-88.34,27.401,0.39
2005-11-15T09:00:00Z,11/15/2005,09:00:00Z,16.6,-88.34,27.821,0.39
2005-11-16T09:00:00Z,11/16/2005,09:00:00Z,16.6,-88.34,27.784,0.39
2005-11-17T09:00:00Z,11/17/2005,09:00:00Z,16.6,-88.34,27.807,0.4
2005-11-18T09:00:00Z,11/18/2005,09:00:00Z,16.6,-88.34,27.726,0.41
2005-11-19T09:00:00Z,11/19/2005,09:00:00Z,16.6,-88.34,27.364,0.41
2005-11-20T09:00:00Z,11/20/2005,09:00:00Z,16.6,-88.34,27.395,0.41
2005-11-21T09:00:00Z,11/21/2005,09:00:00Z,16.6,-88.34,26.462,0.41
2005-11-22T09:00:00Z,11/22/2005,09:00:00Z,16.6,-88.34,26.563,0.4
2005-11-23T09:00:00Z,11/23/2005,09:00:00Z,16.6,-88.34,26.676,0.39
2005-11-24T09:00:00Z,11/24/2005,09:00:00Z,16.6,-88.34,26.639,0.38
2005-11-25T09:00:00Z,11/25/2005,09:00:00Z,16.6,-88.34,26.529,0.39
2005-11-26T09:00:00Z,11/26/2005,09:00:00Z,16.6,-88.34,25.873,0.39
2005-11-27T09:00:00Z,11/27/2005,09:00:00Z,16.6,-88.34,25.927,0.38
2005-11-28T09:00:00Z,11/28/2005,09:00:00Z,16.6,-88.34,27.825,0.39
2005-11-29T09:00:00Z,11/29/2005,09:00:00Z,16.6,-88.34,27.731,0.4
2005-11-30T09:00:00Z,11/30/2005,09:00:00Z,16.6,-88.34,27.146,0.39
2005-12-01T09:00:00Z,12/1/2005,09:00:00Z,16.6,-88.34,26.987,0.39
2005-12-02T09:00:00Z,12/2/2005,09:00:00Z,16.6,-88.34,26.91,0.39
2005-12-03T09:00:00Z,12/3/2005,09:00:00Z,16.6,-88.34,26.93,0.39
2005-12-04T09:00:00Z,12/4/2005,09:00:00Z,16.6,-88.34,27.003,0.38
2005-12-05T09:00:00Z,12/5/2005,09:00:00Z,16.6,-88.34,27.113,0.38
2005-12-06T09:00:00Z,12/6/2005,09:00:00Z,16.6,-88.34,27.14,0.38
2005-12-07T09:00:00Z,12/7/2005,09:00:00Z,16.6,-88.34,27.47,0.38
2005-12-08T09:00:00Z,12/8/2005,09:00:00Z,16.6,-88.34,27.431,0.39
2005-12-09T09:00:00Z,12/9/2005,09:00:00Z,16.6,-88.34,27.407,0.39
2005-12-10T09:00:00Z,12/10/2005,09:00:00Z,16.6,-88.34,27.472,0.4
2005-12-11T09:00:00Z,12/11/2005,09:00:00Z,16.6,-88.34,27.9,0.41
2005-12-12T09:00:00Z,12/12/2005,09:00:00Z,16.6,-88.34,26.996,0.4
2005-12-13T09:00:00Z,12/13/2005,09:00:00Z,16.6,-88.34,26.42,0.39
2005-12-14T09:00:00Z,12/14/2005,09:00:00Z,16.6,-88.34,26.464,0.39
2005-12-15T09:00:00Z,12/15/2005,09:00:00Z,16.6,-88.34,26.628,0.39
2005-12-16T09:00:00Z,12/16/2005,09:00:00Z,16.6,-88.34,26.689,0.39
2005-12-17T09:00:00Z,12/17/2005,09:00:00Z,16.6,-88.34,26.776,0.4
2005-12-18T09:00:00Z,12/18/2005,09:00:00Z,16.6,-88.34,26.795,0.39
2005-12-19T09:00:00Z,12/19/2005,09:00:00Z,16.6,-88.34,27.821,0.39
2005-12-20T09:00:00Z,12/20/2005,09:00:00Z,16.6,-88.34,25.297,0.41
2005-12-21T09:00:00Z,12/21/2005,09:00:00Z,16.6,-88.34,24.966,0.41
2005-12-22T09:00:00Z,12/22/2005,09:00:00Z,16.6,-88.34,26.675,0.41
2005-12-23T09:00:00Z,12/23/2005,09:00:00Z,16.6,-88.34,26.092,0.4
2005-12-24T09:00:00Z,12/24/2005,09:00:00Z,16.6,-88.34,26.064,0.39
2005-12-25T09:00:00Z,12/25/2005,09:00:00Z,16.6,-88.34,25.983,0.39
2005-12-26T09:00:00Z,12/26/2005,09:00:00Z,16.6,-88.34,26.285,0.38
2005-12-27T09:00:00Z,12/27/2005,09:00:00Z,16.6,-88.34,27.113,0.38
2005-12-28T09:00:00Z,12/28/2005,09:00:00Z,16.6,-88.34,27.306,0.39
2005-12-29T09:00:00Z,12/29/2005,09:00:00Z,16.6,-88.34,27.365,0.4
2005-12-30T09:00:00Z,12/30/2005,09:00:00Z,16.6,-88.34,27.525,0.4
2005-12-31T09:00:00Z,12/31/2005,09:00:00Z,16.6,-88.34,27.648,0.39
2006-01-01T09:00:00Z,1/1/2006,09:00:00Z,16.6,-88.34,27.665,0.39
2006-01-02T09:00:00Z,1/2/2006,09:00:00Z,16.6,-88.34,27.469,0.39
2006-01-03T09:00:00Z,1/3/2006,09:00:00Z,16.6,-88.34,27.287,0.39
2006-01-04T09:00:00Z,1/4/2006,09:00:00Z,16.6,-88.34,27.263,0.39
2006-01-05T09:00:00Z,1/5/2006,09:00:00Z,16.6,-88.34,27.003,0.4
2006-01-06T09:00:00Z,1/6/2006,09:00:00Z,16.6,-88.34,26.894,0.39
2006-01-07T09:00:00Z,1/7/2006,09:00:00Z,16.6,-88.34,27.677,0.41
2006-01-08T09:00:00Z,1/8/2006,09:00:00Z,16.6,-88.34,27.873,0.41
2006-01-09T09:00:00Z,1/9/2006,09:00:00Z,16.6,-88.34,27.862,0.41
2006-01-10T09:00:00Z,1/10/2006,09:00:00Z,16.6,-88.34,28.41,0.41
2006-01-11T09:00:00Z,1/11/2006,09:00:00Z,16.6,-88.34,28.362,0.41
2006-01-12T09:00:00Z,1/12/2006,09:00:00Z,16.6,-88.34,28.406,0.41
2006-01-13T09:00:00Z,1/13/2006,09:00:00Z,16.6,-88.34,28.391,0.41
2006-01-14T09:00:00Z,1/14/2006,09:00:00Z,16.6,-88.34,27.367,0.41
2006-01-15T09:00:00Z,1/15/2006,09:00:00Z,16.6,-88.34,27.182,0.41
2006-01-16T09:00:00Z,1/16/2006,09:00:00Z,16.6,-88.34,26.223,0.38
2006-01-17T09:00:00Z,1/17/2006,09:00:00Z,16.6,-88.34,25.766,0.38
2006-01-18T09:00:00Z,1/18/2006,09:00:00Z,16.6,-88.34,25.709,0.39
2006-01-19T09:00:00Z,1/19/2006,09:00:00Z,16.6,-88.34,25.873,0.4
2006-01-20T09:00:00Z,1/20/2006,09:00:00Z,16.6,-88.34,25.729,0.41
2006-01-21T09:00:00Z,1/21/2006,09:00:00Z,16.6,-88.34,25.79,0.41
2006-01-22T09:00:00Z,1/22/2006,09:00:00Z,16.6,-88.34,26.309,0.41
2006-01-23T09:00:00Z,1/23/2006,09:00:00Z,16.6,-88.34,27.5,0.41
2006-01-24T09:00:00Z,1/24/2006,09:00:00Z,16.6,-88.34,27.441,0.41
2006-01-25T09:00:00Z,1/25/2006,09:00:00Z,16.6,-88.34,26.854,0.41
2006-01-26T09:00:00Z,1/26/2006,09:00:00Z,16.6,-88.34,25.461,0.41
2006-01-27T09:00:00Z,1/27/2006,09:00:00Z,16.6,-88.34,24.97,0.4
2006-01-28T09:00:00Z,1/28/2006,09:00:00Z,16.6,-88.34,24.82,0.39
2006-01-29T09:00:00Z,1/29/2006,09:00:00Z,16.6,-88.34,24.81,0.39
2006-01-30T09:00:00Z,1/30/2006,09:00:00Z,16.6,-88.34,24.736,0.39
2006-01-31T09:00:00Z,1/31/2006,09:00:00Z,16.6,-88.34,25.742,0.4
2006-02-01T09:00:00Z,2/1/2006,09:00:00Z,16.6,-88.34,26.389,0.39
2006-02-02T09:00:00Z,2/2/2006,09:00:00Z,16.6,-88.34,26.622,0.38
2006-02-03T09:00:00Z,2/3/2006,09:00:00Z,16.6,-88.34,26.499,0.38
2006-02-04T09:00:00Z,2/4/2006,09:00:00Z,16.6,-88.34,26.15,0.39
2006-02-05T09:00:00Z,2/5/2006,09:00:00Z,16.6,-88.34,25.578,0.41
2006-02-06T09:00:00Z,2/6/2006,09:00:00Z,16.6,-88.34,25.251,0.41
2006-02-07T09:00:00Z,2/7/2006,09:00:00Z,16.6,-88.34,25.287,0.41
2006-02-08T09:00:00Z,2/8/2006,09:00:00Z,16.6,-88.34,25.081,0.41
2006-02-09T09:00:00Z,2/9/2006,09:00:00Z,16.6,-88.34,26.743,0.41
2006-02-10T09:00:00Z,2/10/2006,09:00:00Z,16.6,-88.34,27.761,0.41
2006-02-11T09:00:00Z,2/11/2006,09:00:00Z,16.6,-88.34,27.859,0.41
2006-02-12T09:00:00Z,2/12/2006,09:00:00Z,16.6,-88.34,27.367,0.41
2006-02-13T09:00:00Z,2/13/2006,09:00:00Z,16.6,-88.34,24.6,0.4
2006-02-14T09:00:00Z,2/14/2006,09:00:00Z,16.6,-88.34,24.226,0.39
2006-02-15T09:00:00Z,2/15/2006,09:00:00Z,16.6,-88.34,24.606,0.4
2006-02-16T09:00:00Z,2/16/2006,09:00:00Z,16.6,-88.34,25.051,0.39
2006-02-17T09:00:00Z,2/17/2006,09:00:00Z,16.6,-88.34,25.132,0.38
2006-02-18T09:00:00Z,2/18/2006,09:00:00Z,16.6,-88.34,25.098,0.39
2006-02-19T09:00:00Z,2/19/2006,09:00:00Z,16.6,-88.34,25.088,0.39
2006-02-20T09:00:00Z,2/20/2006,09:00:00Z,16.6,-88.34,25.13,0.39
2006-02-21T09:00:00Z,2/21/2006,09:00:00Z,16.6,-88.34,25.159,0.39
2006-02-22T09:00:00Z,2/22/2006,09:00:00Z,16.6,-88.34,25.202,0.39
2006-02-23T09:00:00Z,2/23/2006,09:00:00Z,16.6,-88.34,25.52,0.39
2006-02-24T09:00:00Z,2/24/2006,09:00:00Z,16.6,-88.34,25.72,0.4
2006-02-25T09:00:00Z,2/25/2006,09:00:00Z,16.6,-88.34,26.007,0.39
2006-02-26T09:00:00Z,2/26/2006,09:00:00Z,16.6,-88.34,26.008,0.39
2006-02-27T09:00:00Z,2/27/2006,09:00:00Z,16.6,-88.34,26.236,0.39
2006-02-28T09:00:00Z,2/28/2006,09:00:00Z,16.6,-88.34,26.173,0.39
2006-03-01T09:00:00Z,3/1/2006,09:00:00Z,16.6,-88.34,26.136,0.39
2006-03-02T09:00:00Z,3/2/2006,09:00:00Z,16.6,-88.34,26.24,0.39
2006-03-03T09:00:00Z,3/3/2006,09:00:00Z,16.6,-88.34,26.285,0.39
2006-03-04T09:00:00Z,3/4/2006,09:00:00Z,16.6,-88.34,26.425,0.39
2006-03-05T09:00:00Z,3/5/2006,09:00:00Z,16.6,-88.34,26.705,0.39
2006-03-06T09:00:00Z,3/6/2006,09:00:00Z,16.6,-88.34,26.826,0.39
2006-03-07T09:00:00Z,3/7/2006,09:00:00Z,16.6,-88.34,26.861,0.38
2006-03-08T09:00:00Z,3/8/2006,09:00:00Z,16.6,-88.34,26.74,0.39
2006-03-09T09:00:00Z,3/9/2006,09:00:00Z,16.6,-88.34,26.534,0.39
2006-03-10T09:00:00Z,3/10/2006,09:00:00Z,16.6,-88.34,26.427,0.4
2006-03-11T09:00:00Z,3/11/2006,09:00:00Z,16.6,-88.34,26.524,0.39
2006-03-12T09:00:00Z,3/12/2006,09:00:00Z,16.6,-88.34,26.606,0.39
2006-03-13T09:00:00Z,3/13/2006,09:00:00Z,16.6,-88.34,26.49,0.4
2006-03-14T09:00:00Z,3/14/2006,09:00:00Z,16.6,-88.34,26.848,0.4
2006-03-15T09:00:00Z,3/15/2006,09:00:00Z,16.6,-88.34,26.905,0.39
2006-03-16T09:00:00Z,3/16/2006,09:00:00Z,16.6,-88.34,26.903,0.39
2006-03-17T09:00:00Z,3/17/2006,09:00:00Z,16.6,-88.34,26.889,0.39
2006-03-18T09:00:00Z,3/18/2006,09:00:00Z,16.6,-88.34,26.942,0.4
2006-03-19T09:00:00Z,3/19/2006,09:00:00Z,16.6,-88.34,27.227,0.4
2006-03-20T09:00:00Z,3/20/2006,09:00:00Z,16.6,-88.34,27.745,0.39
2006-03-21T09:00:00Z,3/21/2006,09:00:00Z,16.6,-88.34,27.855,0.38
2006-03-22T09:00:00Z,3/22/2006,09:00:00Z,16.6,-88.34,27.773,0.39
2006-03-23T09:00:00Z,3/23/2006,09:00:00Z,16.6,-88.34,27.931,0.4
2006-03-24T09:00:00Z,3/24/2006,09:00:00Z,16.6,-88.34,27.969,0.39
2006-03-25T09:00:00Z,3/25/2006,09:00:00Z,16.6,-88.34,27.604,0.4
2006-03-26T09:00:00Z,3/26/2006,09:00:00Z,16.6,-88.34,27.106,0.4
2006-03-27T09:00:00Z,3/27/2006,09:00:00Z,16.6,-88.34,27.082,0.39
2006-03-28T09:00:00Z,3/28/2006,09:00:00Z,16.6,-88.34,27.099,0.39
2006-03-29T09:00:00Z,3/29/2006,09:00:00Z,16.6,-88.34,27.048,0.39
2006-03-30T09:00:00Z,3/30/2006,09:00:00Z,16.6,-88.34,26.862,0.4
2006-03-31T09:00:00Z,3/31/2006,09:00:00Z,16.6,-88.34,26.611,0.39
2006-04-01T09:00:00Z,4/1/2006,09:00:00Z,16.6,-88.34,26.577,0.39
2006-04-02T09:00:00Z,4/2/2006,09:00:00Z,16.6,-88.34,26.87,0.39
2006-04-03T09:00:00Z,4/3/2006,09:00:00Z,16.6,-88.34,27.052,0.39
2006-04-04T09:00:00Z,4/4/2006,09:00:00Z,16.6,-88.34,27.153,0.39
2006-04-05T09:00:00Z,4/5/2006,09:00:00Z,16.6,-88.34,27.505,0.39
2006-04-06T09:00:00Z,4/6/2006,09:00:00Z,16.6,-88.34,27.547,0.39
2006-04-07T09:00:00Z,4/7/2006,09:00:00Z,16.6,-88.34,27.626,0.4
2006-04-08T09:00:00Z,4/8/2006,09:00:00Z,16.6,-88.34,27.529,0.41
2006-04-09T09:00:00Z,4/9/2006,09:00:00Z,16.6,-88.34,27.429,0.4
2006-04-10T09:00:00Z,4/10/2006,09:00:00Z,16.6,-88.34,27.353,0.39
2006-04-11T09:00:00Z,4/11/2006,09:00:00Z,16.6,-88.34,27.361,0.39
2006-04-12T09:00:00Z,4/12/2006,09:00:00Z,16.6,-88.34,27.919,0.39
2006-04-13T09:00:00Z,4/13/2006,09:00:00Z,16.6,-88.34,28.297,0.39
2006-04-14T09:00:00Z,4/14/2006,09:00:00Z,16.6,-88.34,28.283,0.39
2006-04-15T09:00:00Z,4/15/2006,09:00:00Z,16.6,-88.34,28.245,0.4
2006-04-16T09:00:00Z,4/16/2006,09:00:00Z,16.6,-88.34,28.158,0.4
2006-04-17T09:00:00Z,4/17/2006,09:00:00Z,16.6,-88.34,28.1,0.39
2006-04-18T09:00:00Z,4/18/2006,09:00:00Z,16.6,-88.34,28.032,0.39
2006-04-19T09:00:00Z,4/19/2006,09:00:00Z,16.6,-88.34,28.143,0.39
2006-04-20T09:00:00Z,4/20/2006,09:00:00Z,16.6,-88.34,28.298,0.39
2006-04-21T09:00:00Z,4/21/2006,09:00:00Z,16.6,-88.34,28.271,0.4
2006-04-22T09:00:00Z,4/22/2006,09:00:00Z,16.6,-88.34,28.48,0.4
2006-04-23T09:00:00Z,4/23/2006,09:00:00Z,16.6,-88.34,28.634,0.4
2006-04-24T09:00:00Z,4/24/2006,09:00:00Z,16.6,-88.34,28.293,0.4
2006-04-25T09:00:00Z,4/25/2006,09:00:00Z,16.6,-88.34,28.334,0.39
2006-04-26T09:00:00Z,4/26/2006,09:00:00Z,16.6,-88.34,27.935,0.39
2006-04-27T09:00:00Z,4/27/2006,09:00:00Z,16.6,-88.34,27.875,0.39
2006-04-28T09:00:00Z,4/28/2006,09:00:00Z,16.6,-88.34,28.283,0.39
2006-04-29T09:00:00Z,4/29/2006,09:00:00Z,16.6,-88.34,28.553,0.39
2006-04-30T09:00:00Z,4/30/2006,09:00:00Z,16.6,-88.34,28.515,0.39
2006-05-01T09:00:00Z,5/1/2006,09:00:00Z,16.6,-88.34,28.841,0.4
2006-05-02T09:00:00Z,5/2/2006,09:00:00Z,16.6,-88.34,28.527,0.4
2006-05-03T09:00:00Z,5/3/2006,09:00:00Z,16.6,-88.34,28.386,0.4
2006-05-04T09:00:00Z,5/4/2006,09:00:00Z,16.6,-88.34,27.774,0.4
2006-05-05T09:00:00Z,5/5/2006,09:00:00Z,16.6,-88.34,27.692,0.39
2006-05-06T09:00:00Z,5/6/2006,09:00:00Z,16.6,-88.34,27.732,0.39
2006-05-07T09:00:00Z,5/7/2006,09:00:00Z,16.6,-88.34,27.877,0.4
2006-05-08T09:00:00Z,5/8/2006,09:00:00Z,16.6,-88.34,28.255,0.4
2006-05-09T09:00:00Z,5/9/2006,09:00:00Z,16.6,-88.34,28.535,0.41
2006-05-10T09:00:00Z,5/10/2006,09:00:00Z,16.6,-88.34,28.594,0.41
2006-05-11T09:00:00Z,5/11/2006,09:00:00Z,16.6,-88.34,28.533,0.41
2006-05-12T09:00:00Z,5/12/2006,09:00:00Z,16.6,-88.34,28.529,0.41
2006-05-13T09:00:00Z,5/13/2006,09:00:00Z,16.6,-88.34,28.762,0.41
2006-05-14T09:00:00Z,5/14/2006,09:00:00Z,16.6,-88.34,28.8,0.41
2006-05-15T09:00:00Z,5/15/2006,09:00:00Z,16.6,-88.34,29.37,0.41
2006-05-16T09:00:00Z,5/16/2006,09:00:00Z,16.6,-88.34,29.536,0.4
2006-05-17T09:00:00Z,5/17/2006,09:00:00Z,16.6,-88.34,29.084,0.4
2006-05-18T09:00:00Z,5/18/2006,09:00:00Z,16.6,-88.34,29.145,0.4
2006-05-19T09:00:00Z,5/19/2006,09:00:00Z,16.6,-88.34,28.975,0.41
2006-05-20T09:00:00Z,5/20/2006,09:00:00Z,16.6,-88.34,29.074,0.41
2006-05-21T09:00:00Z,5/21/2006,09:00:00Z,16.6,-88.34,29.104,0.41
2006-05-22T09:00:00Z,5/22/2006,09:00:00Z,16.6,-88.34,28.166,0.41
2006-05-23T09:00:00Z,5/23/2006,09:00:00Z,16.6,-88.34,28.214,0.41
2006-05-24T09:00:00Z,5/24/2006,09:00:00Z,16.6,-88.34,28.118,0.41
2006-05-25T09:00:00Z,5/25/2006,09:00:00Z,16.6,-88.34,28.017,0.41
2006-05-26T09:00:00Z,5/26/2006,09:00:00Z,16.6,-88.34,28.267,0.41
2006-05-27T09:00:00Z,5/27/2006,09:00:00Z,16.6,-88.34,28.655,0.41
2006-05-28T09:00:00Z,5/28/2006,09:00:00Z,16.6,-88.34,28.699,0.4
2006-05-29T09:00:00Z,5/29/2006,09:00:00Z,16.6,-88.34,28.645,0.4
2006-05-30T09:00:00Z,5/30/2006,09:00:00Z,16.6,-88.34,28.645,0.39
2006-05-31T09:00:00Z,5/31/2006,09:00:00Z,16.6,-88.34,28.834,0.4
2006-06-01T09:00:00Z,6/1/2006,09:00:00Z,16.6,-88.34,29.038,0.4
2006-06-02T09:00:00Z,6/2/2006,09:00:00Z,16.6,-88.34,28.84,0.41
2006-06-03T09:00:00Z,6/3/2006,09:00:00Z,16.6,-88.34,28.754,0.41
2006-06-04T09:00:00Z,6/4/2006,09:00:00Z,16.6,-88.34,28.885,0.41
2006-06-05T09:00:00Z,6/5/2006,09:00:00Z,16.6,-88.34,28.947,0.41
2006-06-06T09:00:00Z,6/6/2006,09:00:00Z,16.6,-88.34,29.042,0.41
2006-06-07T09:00:00Z,6/7/2006,09:00:00Z,16.6,-88.34,28.946,0.41
2006-06-08T09:00:00Z,6/8/2006,09:00:00Z,16.6,-88.34,29.057,0.41
2006-06-09T09:00:00Z,6/9/2006,09:00:00Z,16.6,-88.34,28.001,0.41
2006-06-10T09:00:00Z,6/10/2006,09:00:00Z,16.6,-88.34,28.234,0.41
2006-06-11T09:00:00Z,6/11/2006,09:00:00Z,16.6,-88.34,29.562,0.41
2006-06-12T09:00:00Z,6/12/2006,09:00:00Z,16.6,-88.34,29.463,0.4
2006-06-13T09:00:00Z,6/13/2006,09:00:00Z,16.6,-88.34,29.364,0.4
2006-06-14T09:00:00Z,6/14/2006,09:00:00Z,16.6,-88.34,29.37,0.4
2006-06-15T09:00:00Z,6/15/2006,09:00:00Z,16.6,-88.34,29.138,0.41
2006-06-16T09:00:00Z,6/16/2006,09:00:00Z,16.6,-88.34,28.793,0.41
2006-06-17T09:00:00Z,6/17/2006,09:00:00Z,16.6,-88.34,28.87,0.41
2006-06-18T09:00:00Z,6/18/2006,09:00:00Z,16.6,-88.34,29.061,0.41
2006-06-19T09:00:00Z,6/19/2006,09:00:00Z,16.6,-88.34,28.803,0.41
