site,logger,ID,Date,Temp,Intensity
False Caye,1,False Caye 1,9/28/2018 9:00,30.054,368
False Caye,1,False Caye 1,9/28/2018 9:30,30.054,400
False Caye,1,False Caye 1,9/28/2018 10:00,30.255,1152
False Caye,1,False Caye 1,9/28/2018 10:30,30.558,2944
False Caye,1,False Caye 1,9/28/2018 11:00,30.457,800
False Caye,1,False Caye 1,9/28/2018 11:30,31.268,2432
False Caye,1,False Caye 1,9/28/2018 12:00,30.963,1152
False Caye,1,False Caye 1,9/28/2018 12:30,31.268,3840
False Caye,1,False Caye 1,9/28/2018 13:00,31.472,5376
False Caye,1,False Caye 1,9/28/2018 13:30,31.88,4352
False Caye,1,False Caye 1,9/28/2018 14:00,31.472,3072
False Caye,1,False Caye 1,9/28/2018 14:30,31.472,2944
False Caye,1,False Caye 1,9/28/2018 15:00,31.268,608
False Caye,1,False Caye 1,9/28/2018 15:30,31.472,1984
False Caye,1,False Caye 1,9/28/2018 16:00,31.268,1152
False Caye,1,False Caye 1,9/28/2018 16:30,31.166,1600
False Caye,1,False Caye 1,9/28/2018 17:00,30.862,512
False Caye,1,False Caye 1,9/28/2018 17:30,30.76,480
False Caye,1,False Caye 1,9/28/2018 18:00,30.659,464
False Caye,1,False Caye 1,9/28/2018 18:30,30.558,352
False Caye,1,False Caye 1,9/28/2018 19:00,30.457,152
False Caye,1,False Caye 1,9/28/2018 19:30,30.356,30
False Caye,1,False Caye 1,9/28/2018 20:00,30.255,2
False Caye,1,False Caye 1,9/28/2018 20:30,30.255,1
False Caye,1,False Caye 1,9/28/2018 21:00,30.154,1
False Caye,1,False Caye 1,9/28/2018 21:30,30.154,1
False Caye,1,False Caye 1,9/28/2018 22:00,30.054,1
False Caye,1,False Caye 1,9/28/2018 22:30,30.054,1
False Caye,1,False Caye 1,9/28/2018 23:00,30.054,1
False Caye,1,False Caye 1,9/28/2018 23:30,29.953,1
False Caye,1,False Caye 1,9/29/2018 0:00,29.953,1
False Caye,1,False Caye 1,9/29/2018 0:30,29.953,1
False Caye,1,False Caye 1,9/29/2018 1:00,29.953,1
False Caye,1,False Caye 1,9/29/2018 1:30,29.953,1
False Caye,1,False Caye 1,9/29/2018 2:00,29.853,1
False Caye,1,False Caye 1,9/29/2018 2:30,29.853,1
False Caye,1,False Caye 1,9/29/2018 3:00,29.853,1
False Caye,1,False Caye 1,9/29/2018 3:30,29.853,1
False Caye,1,False Caye 1,9/29/2018 4:00,29.752,1
False Caye,1,False Caye 1,9/29/2018 4:30,29.853,1
False Caye,1,False Caye 1,9/29/2018 5:00,29.853,1
False Caye,1,False Caye 1,9/29/2018 5:30,29.752,1
False Caye,1,False Caye 1,9/29/2018 6:00,29.652,1
False Caye,1,False Caye 1,9/29/2018 6:30,29.652,1
False Caye,1,False Caye 1,9/29/2018 7:00,29.652,1
False Caye,1,False Caye 1,9/29/2018 7:30,29.652,2
False Caye,1,False Caye 1,9/29/2018 8:00,29.652,70
False Caye,1,False Caye 1,9/29/2018 8:30,29.652,160
False Caye,1,False Caye 1,9/29/2018 9:00,29.652,216
False Caye,1,False Caye 1,9/29/2018 9:30,29.953,1728
False Caye,1,False Caye 1,9/29/2018 10:00,30.154,2048
False Caye,1,False Caye 1,9/29/2018 10:30,30.356,1216
False Caye,1,False Caye 1,9/29/2018 11:00,30.558,3200
False Caye,1,False Caye 1,9/29/2018 11:30,30.862,2304
False Caye,1,False Caye 1,9/29/2018 12:00,30.862,3200
False Caye,1,False Caye 1,9/29/2018 12:30,30.255,704
False Caye,1,False Caye 1,9/29/2018 13:00,30.862,5888
False Caye,1,False Caye 1,9/29/2018 13:30,31.268,2560
False Caye,1,False Caye 1,9/29/2018 14:00,31.268,2560
False Caye,1,False Caye 1,9/29/2018 14:30,31.268,3328
False Caye,1,False Caye 1,9/29/2018 15:00,31.166,2944
False Caye,1,False Caye 1,9/29/2018 15:30,31.268,1344
False Caye,1,False Caye 1,9/29/2018 16:00,31.268,2944
False Caye,1,False Caye 1,9/29/2018 16:30,31.064,800
False Caye,1,False Caye 1,9/29/2018 17:00,30.963,576
False Caye,1,False Caye 1,9/29/2018 17:30,30.862,608
False Caye,1,False Caye 1,9/29/2018 18:00,30.76,416
False Caye,1,False Caye 1,9/29/2018 18:30,30.659,288
False Caye,1,False Caye 1,9/29/2018 19:00,30.457,152
False Caye,1,False Caye 1,9/29/2018 19:30,30.356,34
False Caye,1,False Caye 1,9/29/2018 20:00,30.255,2
False Caye,1,False Caye 1,9/29/2018 20:30,30.154,1
False Caye,1,False Caye 1,9/29/2018 21:00,30.154,1
False Caye,1,False Caye 1,9/29/2018 21:30,30.154,1
False Caye,1,False Caye 1,9/29/2018 22:00,30.054,1
False Caye,1,False Caye 1,9/29/2018 22:30,30.054,1
False Caye,1,False Caye 1,9/29/2018 23:00,30.054,1
False Caye,1,False Caye 1,9/29/2018 23:30,30.054,1
False Caye,1,False Caye 1,9/30/2018 0:00,30.054,1
False Caye,1,False Caye 1,9/30/2018 0:30,30.054,1
False Caye,1,False Caye 1,9/30/2018 1:00,30.054,1
False Caye,1,False Caye 1,9/30/2018 1:30,30.154,1
False Caye,1,False Caye 1,9/30/2018 2:00,30.054,1
False Caye,1,False Caye 1,9/30/2018 2:30,30.054,1
False Caye,1,False Caye 1,9/30/2018 3:00,29.853,1
False Caye,1,False Caye 1,9/30/2018 3:30,29.953,1
False Caye,1,False Caye 1,9/30/2018 4:00,29.953,1
False Caye,1,False Caye 1,9/30/2018 4:30,29.953,1
False Caye,1,False Caye 1,9/30/2018 5:00,29.853,1
False Caye,1,False Caye 1,9/30/2018 5:30,29.853,1
False Caye,1,False Caye 1,9/30/2018 6:00,29.752,1
False Caye,1,False Caye 1,9/30/2018 6:30,29.752,1
False Caye,1,False Caye 1,9/30/2018 7:00,29.752,1
False Caye,1,False Caye 1,9/30/2018 7:30,29.853,2
False Caye,1,False Caye 1,9/30/2018 8:00,29.853,62
False Caye,1,False Caye 1,9/30/2018 8:30,29.853,136
False Caye,1,False Caye 1,9/30/2018 9:00,30.054,576
False Caye,1,False Caye 1,9/30/2018 9:30,30.154,1216
False Caye,1,False Caye 1,9/30/2018 10:00,30.054,704
False Caye,1,False Caye 1,9/30/2018 10:30,30.659,2688
False Caye,1,False Caye 1,9/30/2018 11:00,30.963,1344
False Caye,1,False Caye 1,9/30/2018 11:30,31.166,5120
False Caye,1,False Caye 1,9/30/2018 12:00,31.37,4608
False Caye,1,False Caye 1,9/30/2018 12:30,31.574,4096
False Caye,1,False Caye 1,9/30/2018 13:00,31.574,3456
False Caye,1,False Caye 1,9/30/2018 13:30,31.778,5632
False Caye,1,False Caye 1,9/30/2018 14:00,31.778,3456
False Caye,1,False Caye 1,9/30/2018 14:30,31.778,2688
False Caye,1,False Caye 1,9/30/2018 15:00,31.778,1792
False Caye,1,False Caye 1,9/30/2018 15:30,31.778,2304
False Caye,1,False Caye 1,9/30/2018 16:00,31.778,1536
False Caye,1,False Caye 1,9/30/2018 16:30,31.778,1728
False Caye,1,False Caye 1,9/30/2018 17:00,31.574,1536
False Caye,1,False Caye 1,9/30/2018 17:30,31.064,224
False Caye,1,False Caye 1,9/30/2018 18:00,31.064,336
False Caye,1,False Caye 1,9/30/2018 18:30,30.963,208
False Caye,1,False Caye 1,9/30/2018 19:00,30.862,95
False Caye,1,False Caye 1,9/30/2018 19:30,30.76,29
False Caye,1,False Caye 1,9/30/2018 20:00,30.76,2
False Caye,1,False Caye 1,9/30/2018 20:30,30.659,1
False Caye,1,False Caye 1,9/30/2018 21:00,30.558,1
False Caye,1,False Caye 1,9/30/2018 21:30,30.558,1
False Caye,1,False Caye 1,9/30/2018 22:00,30.558,1
False Caye,1,False Caye 1,9/30/2018 22:30,30.457,1
False Caye,1,False Caye 1,9/30/2018 23:00,30.457,1
False Caye,1,False Caye 1,9/30/2018 23:30,30.457,1
False Caye,1,False Caye 1,10/1/2018 0:00,30.356,1
False Caye,1,False Caye 1,10/1/2018 0:30,30.356,1
False Caye,1,False Caye 1,10/1/2018 1:00,30.356,1
False Caye,1,False Caye 1,10/1/2018 1:30,30.255,1
False Caye,1,False Caye 1,10/1/2018 2:00,30.255,1
False Caye,1,False Caye 1,10/1/2018 2:30,30.255,1
False Caye,1,False Caye 1,10/1/2018 3:00,30.255,1
False Caye,1,False Caye 1,10/1/2018 3:30,30.255,1
False Caye,1,False Caye 1,10/1/2018 4:00,30.154,1
False Caye,1,False Caye 1,10/1/2018 4:30,30.154,1
False Caye,1,False Caye 1,10/1/2018 5:00,30.054,1
False Caye,1,False Caye 1,10/1/2018 5:30,30.054,1
False Caye,1,False Caye 1,10/1/2018 6:00,30.054,1
False Caye,1,False Caye 1,10/1/2018 6:30,29.953,1
False Caye,1,False Caye 1,10/1/2018 7:00,29.953,1
False Caye,1,False Caye 1,10/1/2018 7:30,30.054,2
False Caye,1,False Caye 1,10/1/2018 8:00,29.953,37
False Caye,1,False Caye 1,10/1/2018 8:30,29.953,160
False Caye,1,False Caye 1,10/1/2018 9:00,30.255,576
False Caye,1,False Caye 1,10/1/2018 9:30,30.457,864
False Caye,1,False Caye 1,10/1/2018 10:00,30.659,1792
False Caye,1,False Caye 1,10/1/2018 10:30,30.862,1024
False Caye,1,False Caye 1,10/1/2018 11:00,31.064,2304
False Caye,1,False Caye 1,10/1/2018 11:30,31.268,3072
False Caye,1,False Caye 1,10/1/2018 12:00,31.472,3584
False Caye,1,False Caye 1,10/1/2018 12:30,31.574,2048
False Caye,1,False Caye 1,10/1/2018 13:00,31.676,1408
False Caye,1,False Caye 1,10/1/2018 13:30,31.88,1792
False Caye,1,False Caye 1,10/1/2018 14:00,31.88,1792
False Caye,1,False Caye 1,10/1/2018 14:30,31.778,1728
False Caye,1,False Caye 1,10/1/2018 15:00,31.88,2304
False Caye,1,False Caye 1,10/1/2018 15:30,31.778,1728
False Caye,1,False Caye 1,10/1/2018 16:00,31.472,1408
False Caye,1,False Caye 1,10/1/2018 16:30,31.37,1024
False Caye,1,False Caye 1,10/1/2018 17:00,31.268,672
False Caye,1,False Caye 1,10/1/2018 17:30,30.963,200
False Caye,1,False Caye 1,10/1/2018 18:00,31.064,320
False Caye,1,False Caye 1,10/1/2018 18:30,30.862,128
False Caye,1,False Caye 1,10/1/2018 19:00,30.76,98
False Caye,1,False Caye 1,10/1/2018 19:30,30.558,37
False Caye,1,False Caye 1,10/1/2018 20:00,30.558,1
False Caye,1,False Caye 1,10/1/2018 20:30,30.457,1
False Caye,1,False Caye 1,10/1/2018 21:00,30.356,1
False Caye,1,False Caye 1,10/1/2018 21:30,30.356,1
False Caye,1,False Caye 1,10/1/2018 22:00,30.255,1
False Caye,1,False Caye 1,10/1/2018 22:30,30.255,1
False Caye,1,False Caye 1,10/1/2018 23:00,30.255,1
False Caye,1,False Caye 1,10/1/2018 23:30,30.255,1
False Caye,1,False Caye 1,10/2/2018 0:00,30.154,1
False Caye,1,False Caye 1,10/2/2018 0:30,30.154,1
False Caye,1,False Caye 1,10/2/2018 1:00,30.255,1
False Caye,1,False Caye 1,10/2/2018 1:30,30.255,1
False Caye,1,False Caye 1,10/2/2018 2:00,30.255,1
False Caye,1,False Caye 1,10/2/2018 2:30,30.255,1
False Caye,1,False Caye 1,10/2/2018 3:00,30.154,1
False Caye,1,False Caye 1,10/2/2018 3:30,30.154,1
False Caye,1,False Caye 1,10/2/2018 4:00,30.154,1
False Caye,1,False Caye 1,10/2/2018 4:30,30.154,1
False Caye,1,False Caye 1,10/2/2018 5:00,30.154,1
False Caye,1,False Caye 1,10/2/2018 5:30,30.054,1
False Caye,1,False Caye 1,10/2/2018 6:00,30.054,1
False Caye,1,False Caye 1,10/2/2018 6:30,29.953,1
False Caye,1,False Caye 1,10/2/2018 7:00,30.154,1
False Caye,1,False Caye 1,10/2/2018 7:30,30.154,2
False Caye,1,False Caye 1,10/2/2018 8:00,30.154,44
False Caye,1,False Caye 1,10/2/2018 8:30,30.255,256
False Caye,1,False Caye 1,10/2/2018 9:00,30.457,576
False Caye,1,False Caye 1,10/2/2018 9:30,30.659,800
False Caye,1,False Caye 1,10/2/2018 10:00,30.76,1152
False Caye,1,False Caye 1,10/2/2018 10:30,31.064,1408
False Caye,1,False Caye 1,10/2/2018 11:00,31.268,3968
False Caye,1,False Caye 1,10/2/2018 11:30,31.472,2816
False Caye,1,False Caye 1,10/2/2018 12:00,31.574,1792
False Caye,1,False Caye 1,10/2/2018 12:30,31.88,4608
False Caye,1,False Caye 1,10/2/2018 13:00,31.88,2048
False Caye,1,False Caye 1,10/2/2018 13:30,31.88,3584
False Caye,1,False Caye 1,10/2/2018 14:00,31.983,1920
False Caye,1,False Caye 1,10/2/2018 14:30,31.88,2176
False Caye,1,False Caye 1,10/2/2018 15:00,31.983,1216
False Caye,1,False Caye 1,10/2/2018 15:30,31.574,608
False Caye,1,False Caye 1,10/2/2018 16:00,31.472,896
False Caye,1,False Caye 1,10/2/2018 16:30,31.268,448
False Caye,1,False Caye 1,10/2/2018 17:00,31.064,288
False Caye,1,False Caye 1,10/2/2018 17:30,30.963,272
False Caye,1,False Caye 1,10/2/2018 18:00,30.76,208
False Caye,1,False Caye 1,10/2/2018 18:30,30.659,144
False Caye,1,False Caye 1,10/2/2018 19:00,30.659,111
False Caye,1,False Caye 1,10/2/2018 19:30,30.558,17
False Caye,1,False Caye 1,10/2/2018 20:00,30.457,1
False Caye,1,False Caye 1,10/2/2018 20:30,30.356,1
False Caye,1,False Caye 1,10/2/2018 21:00,30.255,1
False Caye,1,False Caye 1,10/2/2018 21:30,30.255,1
False Caye,1,False Caye 1,10/2/2018 22:00,30.255,1
False Caye,1,False Caye 1,10/2/2018 22:30,30.255,1
False Caye,1,False Caye 1,10/2/2018 23:00,30.255,1
False Caye,1,False Caye 1,10/2/2018 23:30,30.255,1
False Caye,1,False Caye 1,10/3/2018 0:00,30.154,1
False Caye,1,False Caye 1,10/3/2018 0:30,30.054,1
False Caye,1,False Caye 1,10/3/2018 1:00,30.154,1
False Caye,1,False Caye 1,10/3/2018 1:30,30.154,1
False Caye,1,False Caye 1,10/3/2018 2:00,30.154,1
False Caye,1,False Caye 1,10/3/2018 2:30,30.154,1
False Caye,1,False Caye 1,10/3/2018 3:00,30.154,1
False Caye,1,False Caye 1,10/3/2018 3:30,30.255,1
False Caye,1,False Caye 1,10/3/2018 4:00,30.154,1
False Caye,1,False Caye 1,10/3/2018 4:30,30.054,1
False Caye,1,False Caye 1,10/3/2018 5:00,30.054,1
False Caye,1,False Caye 1,10/3/2018 5:30,30.054,1
False Caye,1,False Caye 1,10/3/2018 6:00,30.154,1
False Caye,1,False Caye 1,10/3/2018 6:30,30.154,1
False Caye,1,False Caye 1,10/3/2018 7:00,30.054,1
False Caye,1,False Caye 1,10/3/2018 7:30,30.054,1
False Caye,1,False Caye 1,10/3/2018 8:00,30.054,10
False Caye,1,False Caye 1,10/3/2018 8:30,30.054,41
False Caye,1,False Caye 1,10/3/2018 9:00,30.054,72
False Caye,1,False Caye 1,10/3/2018 9:30,30.154,384
False Caye,1,False Caye 1,10/3/2018 10:00,30.255,672
False Caye,1,False Caye 1,10/3/2018 10:30,30.457,1920
False Caye,1,False Caye 1,10/3/2018 11:00,30.963,1728
False Caye,1,False Caye 1,10/3/2018 11:30,30.659,672
False Caye,1,False Caye 1,10/3/2018 12:00,30.963,2944
False Caye,1,False Caye 1,10/3/2018 12:30,31.472,1920
False Caye,1,False Caye 1,10/3/2018 13:00,31.268,2304
False Caye,1,False Caye 1,10/3/2018 13:30,31.574,2304
False Caye,1,False Caye 1,10/3/2018 14:00,31.676,1984
False Caye,1,False Caye 1,10/3/2018 14:30,31.574,3456
False Caye,1,False Caye 1,10/3/2018 15:00,31.574,1408
False Caye,1,False Caye 1,10/3/2018 15:30,31.676,1280
False Caye,1,False Caye 1,10/3/2018 16:00,31.37,576
False Caye,1,False Caye 1,10/3/2018 16:30,30.963,184
False Caye,1,False Caye 1,10/3/2018 17:00,30.76,208
False Caye,1,False Caye 1,10/3/2018 17:30,30.659,128
False Caye,1,False Caye 1,10/3/2018 18:00,30.558,88
False Caye,1,False Caye 1,10/3/2018 18:30,30.558,94
False Caye,1,False Caye 1,10/3/2018 19:00,30.457,52
False Caye,1,False Caye 1,10/3/2018 19:30,30.457,6
False Caye,1,False Caye 1,10/3/2018 20:00,30.457,1
False Caye,1,False Caye 1,10/3/2018 20:30,30.356,1
False Caye,1,False Caye 1,10/3/2018 21:00,30.356,1
False Caye,1,False Caye 1,10/3/2018 21:30,30.356,1
False Caye,1,False Caye 1,10/3/2018 22:00,30.356,1
False Caye,1,False Caye 1,10/3/2018 22:30,30.356,1
False Caye,1,False Caye 1,10/3/2018 23:00,30.356,1
False Caye,1,False Caye 1,10/3/2018 23:30,30.356,1
False Caye,1,False Caye 1,10/4/2018 0:00,30.356,1
False Caye,1,False Caye 1,10/4/2018 0:30,30.255,1
False Caye,1,False Caye 1,10/4/2018 1:00,30.255,1
False Caye,1,False Caye 1,10/4/2018 1:30,30.255,1
False Caye,1,False Caye 1,10/4/2018 2:00,30.154,1
False Caye,1,False Caye 1,10/4/2018 2:30,30.255,1
False Caye,1,False Caye 1,10/4/2018 3:00,30.154,1
False Caye,1,False Caye 1,10/4/2018 3:30,30.154,1
False Caye,1,False Caye 1,10/4/2018 4:00,30.255,1
False Caye,1,False Caye 1,10/4/2018 4:30,30.154,1
False Caye,1,False Caye 1,10/4/2018 5:00,30.154,1
False Caye,1,False Caye 1,10/4/2018 5:30,30.054,1
False Caye,1,False Caye 1,10/4/2018 6:00,30.054,1
False Caye,1,False Caye 1,10/4/2018 6:30,30.054,1
False Caye,1,False Caye 1,10/4/2018 7:00,30.054,1
False Caye,1,False Caye 1,10/4/2018 7:30,29.853,1
False Caye,1,False Caye 1,10/4/2018 8:00,29.953,12
False Caye,1,False Caye 1,10/4/2018 8:30,30.054,24
False Caye,1,False Caye 1,10/4/2018 9:00,29.953,90
False Caye,1,False Caye 1,10/4/2018 9:30,29.953,160
False Caye,1,False Caye 1,10/4/2018 10:00,30.154,216
False Caye,1,False Caye 1,10/4/2018 10:30,30.255,384
False Caye,1,False Caye 1,10/4/2018 11:00,30.154,232
False Caye,1,False Caye 1,10/4/2018 11:30,30.457,608
False Caye,1,False Caye 1,10/4/2018 12:00,30.558,864
False Caye,1,False Caye 1,10/4/2018 12:30,30.659,704
False Caye,1,False Caye 1,10/4/2018 13:00,31.268,1600
False Caye,1,False Caye 1,10/4/2018 13:30,31.37,1728
False Caye,1,False Caye 1,10/4/2018 14:00,31.472,1536
False Caye,1,False Caye 1,10/4/2018 14:30,31.37,1024
False Caye,1,False Caye 1,10/4/2018 15:00,31.472,768
False Caye,1,False Caye 1,10/4/2018 15:30,31.268,672
False Caye,1,False Caye 1,10/4/2018 16:00,31.064,480
False Caye,1,False Caye 1,10/4/2018 16:30,31.166,672
False Caye,1,False Caye 1,10/4/2018 17:00,30.862,224
False Caye,1,False Caye 1,10/4/2018 17:30,30.862,232
False Caye,1,False Caye 1,10/4/2018 18:00,30.76,192
False Caye,1,False Caye 1,10/4/2018 18:30,30.659,116
False Caye,1,False Caye 1,10/4/2018 19:00,30.457,42
False Caye,1,False Caye 1,10/4/2018 19:30,30.356,7
False Caye,1,False Caye 1,10/4/2018 20:00,30.356,1
False Caye,1,False Caye 1,10/4/2018 20:30,30.356,1
False Caye,1,False Caye 1,10/4/2018 21:00,30.255,1
False Caye,1,False Caye 1,10/4/2018 21:30,30.255,1
False Caye,1,False Caye 1,10/4/2018 22:00,30.154,1
False Caye,1,False Caye 1,10/4/2018 22:30,30.255,1
False Caye,1,False Caye 1,10/4/2018 23:00,30.154,1
False Caye,1,False Caye 1,10/4/2018 23:30,30.154,1
False Caye,1,False Caye 1,10/5/2018 0:00,30.154,1
False Caye,1,False Caye 1,10/5/2018 0:30,30.154,1
False Caye,1,False Caye 1,10/5/2018 1:00,30.054,1
False Caye,1,False Caye 1,10/5/2018 1:30,29.953,1
False Caye,1,False Caye 1,10/5/2018 2:00,29.953,1
False Caye,1,False Caye 1,10/5/2018 2:30,29.853,1
False Caye,1,False Caye 1,10/5/2018 3:00,29.953,1
False Caye,1,False Caye 1,10/5/2018 3:30,29.953,1
False Caye,1,False Caye 1,10/5/2018 4:00,29.953,1
False Caye,1,False Caye 1,10/5/2018 4:30,29.953,1
False Caye,1,False Caye 1,10/5/2018 5:00,30.054,1
False Caye,1,False Caye 1,10/5/2018 5:30,30.054,1
False Caye,1,False Caye 1,10/5/2018 6:00,30.054,1
False Caye,1,False Caye 1,10/5/2018 6:30,30.054,1
False Caye,1,False Caye 1,10/5/2018 7:00,30.054,1
False Caye,1,False Caye 1,10/5/2018 7:30,30.054,1
False Caye,1,False Caye 1,10/5/2018 8:00,29.953,11
False Caye,1,False Caye 1,10/5/2018 8:30,29.953,33
False Caye,1,False Caye 1,10/5/2018 9:00,29.953,64
False Caye,1,False Caye 1,10/5/2018 9:30,30.054,216
False Caye,1,False Caye 1,10/5/2018 10:00,30.054,256
False Caye,1,False Caye 1,10/5/2018 10:30,30.054,110
False Caye,1,False Caye 1,10/5/2018 11:00,30.154,272
False Caye,1,False Caye 1,10/5/2018 11:30,30.154,304
False Caye,1,False Caye 1,10/5/2018 12:00,30.255,384
False Caye,1,False Caye 1,10/5/2018 12:30,30.154,304
False Caye,1,False Caye 1,10/5/2018 13:00,30.255,512
False Caye,1,False Caye 1,10/5/2018 13:30,30.457,672
False Caye,1,False Caye 1,10/5/2018 14:00,30.457,704
False Caye,1,False Caye 1,10/5/2018 14:30,30.457,672
False Caye,1,False Caye 1,10/5/2018 15:00,30.558,704
False Caye,1,False Caye 1,10/5/2018 15:30,30.659,768
False Caye,1,False Caye 1,10/5/2018 16:00,30.659,864
False Caye,1,False Caye 1,10/5/2018 16:30,30.558,496
False Caye,1,False Caye 1,10/5/2018 17:00,30.457,320
False Caye,1,False Caye 1,10/5/2018 17:30,30.457,288
False Caye,1,False Caye 1,10/5/2018 18:00,30.356,216
False Caye,1,False Caye 1,10/5/2018 18:30,30.255,144
False Caye,1,False Caye 1,10/5/2018 19:00,30.154,69
False Caye,1,False Caye 1,10/5/2018 19:30,30.154,11
False Caye,1,False Caye 1,10/5/2018 20:00,30.054,1
False Caye,1,False Caye 1,10/5/2018 20:30,30.054,1
False Caye,1,False Caye 1,10/5/2018 21:00,29.953,1
False Caye,1,False Caye 1,10/5/2018 21:30,29.953,1
False Caye,1,False Caye 1,10/5/2018 22:00,29.853,1
False Caye,1,False Caye 1,10/5/2018 22:30,29.953,1
False Caye,1,False Caye 1,10/5/2018 23:00,29.953,1
False Caye,1,False Caye 1,10/5/2018 23:30,29.853,1
False Caye,1,False Caye 1,10/6/2018 0:00,29.752,1
False Caye,1,False Caye 1,10/6/2018 0:30,29.652,1
False Caye,1,False Caye 1,10/6/2018 1:00,29.652,1
False Caye,1,False Caye 1,10/6/2018 1:30,29.452,1
False Caye,1,False Caye 1,10/6/2018 2:00,29.552,1
False Caye,1,False Caye 1,10/6/2018 2:30,29.552,1
False Caye,1,False Caye 1,10/6/2018 3:00,29.552,1
False Caye,1,False Caye 1,10/6/2018 3:30,29.552,1
False Caye,1,False Caye 1,10/6/2018 4:00,29.452,1
False Caye,1,False Caye 1,10/6/2018 4:30,29.452,1
False Caye,1,False Caye 1,10/6/2018 5:00,29.652,1
False Caye,1,False Caye 1,10/6/2018 5:30,29.752,1
False Caye,1,False Caye 1,10/6/2018 6:00,29.652,1
False Caye,1,False Caye 1,10/6/2018 6:30,29.452,1
False Caye,1,False Caye 1,10/6/2018 7:00,29.252,1
False Caye,1,False Caye 1,10/6/2018 7:30,29.252,1
False Caye,1,False Caye 1,10/6/2018 8:00,29.452,8
False Caye,1,False Caye 1,10/6/2018 8:30,29.552,31
False Caye,1,False Caye 1,10/6/2018 9:00,29.652,116
False Caye,1,False Caye 1,10/6/2018 9:30,29.752,200
False Caye,1,False Caye 1,10/6/2018 10:00,29.752,160
False Caye,1,False Caye 1,10/6/2018 10:30,29.652,81
False Caye,1,False Caye 1,10/6/2018 11:00,29.452,69
False Caye,1,False Caye 1,10/6/2018 11:30,29.652,136
False Caye,1,False Caye 1,10/6/2018 12:00,29.853,352
False Caye,1,False Caye 1,10/6/2018 12:30,29.953,480
False Caye,1,False Caye 1,10/6/2018 13:00,30.154,864
False Caye,1,False Caye 1,10/6/2018 13:30,30.862,2048
False Caye,1,False Caye 1,10/6/2018 14:00,30.255,288
False Caye,1,False Caye 1,10/6/2018 14:30,30.356,432
False Caye,1,False Caye 1,10/6/2018 15:00,30.356,608
False Caye,1,False Caye 1,10/6/2018 15:30,30.154,192
False Caye,1,False Caye 1,10/6/2018 16:00,30.255,384
False Caye,1,False Caye 1,10/6/2018 16:30,30.154,384
False Caye,1,False Caye 1,10/6/2018 17:00,30.154,128
False Caye,1,False Caye 1,10/6/2018 17:30,30.054,57
False Caye,1,False Caye 1,10/6/2018 18:00,30.054,33
False Caye,1,False Caye 1,10/6/2018 18:30,30.054,21
False Caye,1,False Caye 1,10/6/2018 19:00,29.953,8
False Caye,1,False Caye 1,10/6/2018 19:30,29.853,2
False Caye,1,False Caye 1,10/6/2018 20:00,29.853,1
False Caye,1,False Caye 1,10/6/2018 20:30,29.853,1
False Caye,1,False Caye 1,10/6/2018 21:00,29.953,1
False Caye,1,False Caye 1,10/6/2018 21:30,29.853,1
False Caye,1,False Caye 1,10/6/2018 22:00,29.853,1
False Caye,1,False Caye 1,10/6/2018 22:30,29.853,1
False Caye,1,False Caye 1,10/6/2018 23:00,29.652,1
False Caye,1,False Caye 1,10/6/2018 23:30,29.652,1
False Caye,1,False Caye 1,10/7/2018 0:00,29.752,1
False Caye,1,False Caye 1,10/7/2018 0:30,29.652,1
False Caye,1,False Caye 1,10/7/2018 1:00,29.552,1
False Caye,1,False Caye 1,10/7/2018 1:30,29.652,1
False Caye,1,False Caye 1,10/7/2018 2:00,29.752,1
False Caye,1,False Caye 1,10/7/2018 2:30,29.652,1
False Caye,1,False Caye 1,10/7/2018 3:00,29.552,1
False Caye,1,False Caye 1,10/7/2018 3:30,29.552,1
False Caye,1,False Caye 1,10/7/2018 4:00,29.552,1
False Caye,1,False Caye 1,10/7/2018 4:30,29.452,1
False Caye,1,False Caye 1,10/7/2018 5:00,29.452,1
False Caye,1,False Caye 1,10/7/2018 5:30,29.352,1
False Caye,1,False Caye 1,10/7/2018 6:00,29.352,1
False Caye,1,False Caye 1,10/7/2018 6:30,29.352,1
False Caye,1,False Caye 1,10/7/2018 7:00,29.352,1
False Caye,1,False Caye 1,10/7/2018 7:30,29.452,1
False Caye,1,False Caye 1,10/7/2018 8:00,29.452,34
False Caye,1,False Caye 1,10/7/2018 8:30,29.552,152
False Caye,1,False Caye 1,10/7/2018 9:00,29.552,208
False Caye,1,False Caye 1,10/7/2018 9:30,29.552,304
False Caye,1,False Caye 1,10/7/2018 10:00,29.853,1152
False Caye,1,False Caye 1,10/7/2018 10:30,29.752,448
False Caye,1,False Caye 1,10/7/2018 11:00,30.154,1344
False Caye,1,False Caye 1,10/7/2018 11:30,30.154,1216
False Caye,1,False Caye 1,10/7/2018 12:00,30.356,1152
False Caye,1,False Caye 1,10/7/2018 12:30,30.659,1664
False Caye,1,False Caye 1,10/7/2018 13:00,30.558,896
False Caye,1,False Caye 1,10/7/2018 13:30,30.862,1792
False Caye,1,False Caye 1,10/7/2018 14:00,30.963,1856
False Caye,1,False Caye 1,10/7/2018 14:30,30.862,896
False Caye,1,False Caye 1,10/7/2018 15:00,31.064,1408
False Caye,1,False Caye 1,10/7/2018 15:30,30.963,992
False Caye,1,False Caye 1,10/7/2018 16:00,30.862,1024
False Caye,1,False Caye 1,10/7/2018 16:30,30.862,576
